update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max,teach_return_mean,difficulty,distinct goals per episode,goal_count,dis_goals,reached_per_mean,goal_entropy,goal_value,goal_policy_loss,goal_value_loss,goal_grad_norm
529,2708480,332.1847488,7823,1.685760045,0.651347377,0,1.973973036,19.2515,31.81276863,3,100,1.213281447,0.640038571,0.001732608,0.000416045,0.02823805,0.813836493,0.319138875,0,0.97299999,1.645108466,33,56.38002234,19.2515,10.854,18.37478498,3.936821067,2.372997344,-0.184138008,1.554903987,1.844402841
530,2713600,333.7315528,7838,1.704933649,0.629164732,0,1.973973036,18.343,30.73290339,3,100,1.214734465,0.6341481,0.000527165,0.000536735,0.028636613,0.823012993,0.308293264,0,0.97299999,1.665879225,33,55.31537916,18.343,10.1465,18.43856536,3.301600838,3.538703442,-0.246681336,2.270677844,2.166061358
531,2718720,321.0604983,7854,1.704507819,0.629960341,0,1.973973036,18.3285,30.67032096,3,100,1.192677051,0.638941318,-0.001378665,0.000341823,0.025961333,0.823093493,0.307918643,0,0.97299999,1.66629082,33,55.38096407,18.3285,10.1505,18.27344991,3.258696902,3.62500236,-0.31771875,3.610558522,3.768874582
532,2723840,329.4367328,7870,1.707852667,0.62650128,0,1.973973036,18.1405,30.47260671,3,100,1.201854265,0.640312251,-0.000409085,0.000250611,0.018322423,0.824935493,0.306010909,0,0.97299999,1.67034337,33,55.84741325,18.1405,10.131,18.29997285,3.92453866,2.545391822,-0.111701123,1.194986973,1.561246273
533,2728960,325.58232,7885,1.71000999,0.623888077,0,1.973973036,18.023,30.26933219,3,100,1.202805585,0.642390111,-0.000305415,7.40E-05,0.012554979,0.826092993,0.304158337,0,0.97299999,1.672179467,33,56.22537868,18.023,10.1335,18.19027598,3.77005955,2.792803776,-0.083564101,1.057476443,1.562218639
534,2734080,331.1283816,7901,1.714002968,0.620665189,0,1.973973036,17.763,30.11258592,3,100,1.21360423,0.641092396,0.000508422,0.000159466,0.016073329,0.828582993,0.302600169,0,0.97299999,1.67788024,33,56.5360581,17.763,10.0425,18.44456798,3.338352191,3.534269238,-0.146781543,1.44998024,1.507918736
535,2739200,321.5965567,7917,1.71621279,0.618333405,0,1.973973036,17.6395,29.98575561,3,100,1.197061777,0.64007073,-0.001712662,0.000182832,0.017011081,0.829794493,0.301362213,0,0.97299999,1.680418764,33,56.98290768,17.6395,10.0515,18.46737821,3.415253711,3.42802968,-0.182505382,1.637975943,4.313580107
536,2744320,327.2673603,7932,1.711570706,0.624148504,0,1.973973036,17.8495,30.25311306,3,100,1.203597409,0.640265465,-0.000450096,0.000118075,0.016806097,0.827654493,0.304087688,0,0.97299999,1.676105777,33,57.90078153,17.8495,10.335,18.39156735,4.001495481,2.463496894,-0.120942405,0.830497288,1.440387518
537,2749440,330.0679106,7948,1.715664749,0.619514963,0,1.973973036,17.6395,30.02554812,3,100,1.201499915,0.641532892,-0.000410996,3.22E-05,0.00933363,0.829744493,0.301812174,0,0.97299999,1.681174904,33,57.83043737,17.6395,10.201,18.43559159,3.489429235,3.358554864,-0.178674612,1.278817196,2.675820016
538,2754560,320.4108547,7964,1.712963553,0.623064949,0,1.973973036,17.7565,30.19924184,3,100,1.203961843,0.637563622,0.000956061,0.000272563,0.024238562,0.828541493,0.303557685,0,0.97299999,1.681566023,33,58.25753949,17.7565,10.3445,18.43919496,3.280653,3.741656244,-0.201658499,1.531495187,1.590822465
539,2759680,325.8549072,7980,1.73140752,0.600435858,0,1.973973036,16.868,29.12314502,3,100,1.200614715,0.640020153,-0.000768858,0.000396428,0.031119641,0.837487993,0.2926901,0,0.97299999,1.701915309,33,57.04292151,16.868,9.622,18.5750451,3.808184266,2.840339446,-0.283269718,2.996879581,1.634474285
540,2764800,331.4480315,7995,1.714000321,0.621922039,0,1.973973036,17.7015,30.14256787,3,100,1.185722405,0.643029627,-0.002802232,5.32E-05,0.010744416,0.829086493,0.302991569,0,0.97299999,1.686311608,34,58.58260599,17.7015,10.37,18.38804299,3.966216004,2.593843663,-0.083848032,0.488050021,1.780817148
541,2769920,324.5721631,8011,1.715958027,0.619605616,0,1.973973036,17.606,30.03184583,3,100,1.1934596,0.643697107,0.001156803,0.000173648,0.021558264,0.830045993,0.301874409,0,0.97299999,1.690286131,34,58.41758491,17.606,10.285,18.41300116,3.238143253,3.827536988,-0.110094607,0.600530292,1.530645907
542,2775040,310.9005949,8027,1.724855548,0.608974846,0,1.973973036,17.168,29.52586622,3,100,1.195187914,0.64518165,0.001360179,0.000139232,0.019635498,0.834437993,0.296769438,0,0.97299999,1.700456762,34,57.91880242,17.168,9.9435,18.51041474,3.328215325,3.752988565,-0.167415797,1.241371095,1.788050198
543,2780160,322.8027216,8043,1.712161339,0.62425398,0,1.973973036,17.7835,30.25223343,3,100,1.184366125,0.645637837,0.00275734,0.00019861,0.015288202,0.828248493,0.304103454,0,0.97299999,1.690003491,34,58.84949532,17.7835,10.4655,18.36576593,4.042068231,2.506167507,-0.079936793,0.659683207,3.092060498
544,2785280,333.8752983,8058,1.717018135,0.618446282,0,1.973973036,17.5495,29.97533235,3,100,1.205142891,0.64374232,-0.001260135,2.40E-05,0.008829488,0.830604493,0.301308991,0,0.97299999,1.696864871,34,58.64554546,17.5495,10.292,18.40463949,3.477773082,3.53971951,-0.115555636,1.035534909,1.251535966
545,2790400,320.1756535,8074,1.713286663,0.623081803,0,1.973973036,17.7195,30.18383375,3,100,1.209271896,0.64389945,-0.000381948,2.39E-05,0.006239674,0.828874493,0.303446314,0,0.97299999,1.69247293,34,59.17774204,17.7195,10.486,18.34195567,3.448578084,3.569813609,-0.049624405,0.206656684,1.084473038
546,2795520,324.7048551,8090,1.731876018,0.600465099,0,1.973973036,16.816,29.11018969,3,100,1.192006618,0.644364074,7.56E-05,2.07E-05,0.00774215,0.837955993,0.292602804,0,0.97299999,1.711480847,34,57.9567079,16.816,9.746,18.54089048,3.673309398,3.161540353,-0.017054214,0.130081801,1.586065033
547,2800640,333.5649042,8106,1.714311157,0.6218971,0,1.973973036,17.668,30.12789033,3,100,1.207619232,0.643423709,0.000680852,8.06E-05,0.013144931,0.829387993,0.302884848,0,0.97299999,1.695325045,34,59.34174779,17.668,10.4845,18.35131857,4.015688229,2.633227444,-0.013983333,0.090271144,1.500638211
548,2805760,329.4577275,8121,1.716429646,0.619633361,0,1.973973036,17.5545,30.02129294,3,100,1.209130251,0.642530578,0.001379995,0.000125741,0.017626049,0.830509493,0.301807036,0,0.97299999,1.698472665,34,59.43490273,17.5545,10.4335,18.38749101,3.249293697,3.915963769,-0.047057809,0.378386679,3.193585827
549,2810880,315.06814,8137,1.731896322,0.60044097,0,1.973973036,16.814,29.10519548,3,100,1.210634923,0.64246482,-0.000443713,1.63E-05,0.006903329,0.837973993,0.292563218,0,0.97299999,1.714854688,34,58.29071012,16.814,9.801,18.51282989,3.351754463,3.791705227,-0.06605722,0.49735702,2.263784395
550,2816000,322.4190438,8153,1.714636815,0.621975533,0,1.973973036,17.6315,30.12812154,3,100,1.205928802,0.642937788,5.87E-05,1.27E-05,0.006943773,0.829716493,0.302899292,0,0.97299999,1.697473236,34,59.85026799,17.6315,10.5525,18.37113585,3.973981667,2.704382992,-0.024355597,0.077354681,1.570881407
551,2821120,333.555226,8169,1.717404815,0.618466787,0,1.973973036,17.5075,29.9671978,3,100,1.216000414,0.639467812,-0.000585995,0.000336008,0.030888599,0.830982493,0.30125781,0,0.97299999,1.701384274,34,59.47736684,17.5075,10.413,18.39193771,3.660765517,3.260201859,-0.016072529,0.033958013,1.027691147
552,2826240,328.8660223,8184,1.714483119,0.621980064,0,1.973973036,17.649,30.14026873,3,100,1.217057449,0.63635903,-0.001583944,0.000164538,0.015152223,0.829558993,0.302991133,0,0.97299999,1.698661316,34,59.6209417,17.649,10.5225,18.39108536,3.432153714,3.669240677,-0.119489788,1.3624249,2.270737098
553,2831360,323.0993849,8200,1.731887696,0.600491307,0,1.973973036,16.815,29.11835804,3,100,1.20867241,0.64071807,-0.002322738,4.89E-05,0.010650615,0.837964993,0.292668959,0,0.97299999,1.716497413,34,58.28427,16.815,9.8005,18.54471008,3.537788248,3.558630133,-0.103893,0.883941012,3.43561444
554,2836480,328.2559405,8216,1.71449895,0.622013892,0,1.973973036,17.646,30.13961984,3,100,1.2137389,0.643013427,-0.001368429,1.31E-05,0.006358109,0.829585993,0.302986938,0,0.97299999,1.699575556,34,59.64524538,17.646,10.525,18.35623839,4.04518398,2.635034823,0.016551468,0.028441246,0.804345286
555,2841600,329.4243819,8231,1.716423433,0.619661822,0,1.973973036,17.5545,30.02380772,3,100,1.218510646,0.64270656,-0.000272287,4.65E-06,0.003131193,0.830509493,0.301827298,0,0.97299999,1.701874592,34,59.46338546,17.5545,10.4385,18.35217983,3.36736908,3.734445,0.001388996,0.057497645,1.540716178
556,2846720,318.5740307,8247,1.726243558,0.607840709,0,1.973973036,17.0745,29.46229709,3,100,1.215299791,0.642412345,-4.11E-05,3.50E-06,0.003092526,0.835329493,0.296156091,0,0.97299999,1.711911047,34,58.6869308,17.0745,10.0205,18.45545232,3.337591887,3.836639309,0.004614672,0.015360306,1.033703109
557,2851840,328.7868461,8263,1.731061268,0.60174441,0,1.973973036,16.845,29.17144109,3,100,1.219461006,0.644079599,9.16E-05,4.76E-06,0.004584984,0.837644993,0.293221314,0,0.97299999,1.717185963,34,58.39121401,16.845,9.836,18.48633838,3.939406145,2.803527212,-0.001573955,0.022429268,1.143694427
558,2856960,328.948683,8278,1.717590312,0.618517297,0,1.973973036,17.4855,29.96117137,3,100,1.221859884,0.642694274,-0.000291195,2.85E-06,0.002181654,0.831180493,0.301216781,0,0.97299999,1.703768184,34,59.68945698,17.4855,10.437,18.33764358,3.852934051,2.930720294,-0.0134412,0.018516561,1.545237566
559,2862080,324.35136,8294,1.717700774,0.618521285,0,1.973973036,17.473,29.95483719,3,100,1.208753097,0.643215385,-0.00017556,7.69E-06,0.004424099,0.831292993,0.301170025,0,0.97299999,1.704219969,34,59.7178504,17.473,10.4345,18.31198883,3.389946008,3.746522379,-0.019500608,0.016019165,1.033374733
560,2867200,318.1503588,8310,1.73232605,0.600539072,0,1.973973036,16.765,29.09956658,3,100,1.214297509,0.643365237,-0.000517499,7.77E-06,0.004057328,0.838414993,0.292533991,0,0.97299999,1.718630043,34,58.52072771,16.765,9.811,18.46597825,3.444965982,3.616932857,-0.023827657,0.023815914,1.161084967
561,2872320,328.4207357,8326,1.714946048,0.622054753,0,1.973973036,17.596,30.12452131,3,100,1.231588614,0.643718788,0.000593434,0.000101286,0.013600688,0.830035993,0.302882523,0,0.97299999,1.701577927,34,60.05626279,17.596,10.5675,18.30974689,4.035699999,2.644358331,-0.001297953,0.01398572,0.688545052
562,2877440,333.6928357,8341,1.717049816,0.619793773,0,1.973973036,17.4845,30.02200459,3,100,1.176705426,0.635201737,0.00785102,0.00396401,0.030482925,0.831139493,0.301836774,0,0.97299999,1.704880334,34,59.75578369,17.4845,10.448,18.37864083,3.520085645,3.487193036,-0.004543219,0.045002113,2.357644339
563,2882560,328.0193962,8357,1.711829173,0.627014025,0,1.973973036,17.6975,30.38978436,3,100,1.316071481,0.594719666,0.030848148,0.011581011,0.230948564,0.828922493,0.305497082,0,0.97299999,1.701056508,34,60.03107784,17.6975,10.624,18.53516065,3.352614927,3.658246303,-0.039517432,1.281806105,3.856951613
564,2887680,351.4175659,8372,1.70544544,0.636537398,0,1.973973036,17.9175,30.8635172,3,100,1.361582905,0.543380468,0.055118209,0.016872816,0.111907782,0.826542493,0.31024759,0,0.97299999,1.695854608,34,59.3916562,17.9175,10.6415,18.75451838,4.021294463,2.388809764,0.145069982,4.384569871,5.2336808
565,2892800,343.0672597,8386,1.679443475,0.665918304,0,1.973973036,19.1555,32.32617082,3,100,1.450399071,0.494322267,0.043239324,0.016598353,0.11244388,0.814050493,0.324858208,0,0.97299999,1.669895399,34,59.93839889,19.1555,11.4815,18.7571699,3.893796587,3.175124145,0.50448574,5.54792341,2.291921754
566,2897920,359.2965143,8401,1.6663966,0.679333233,0,1.973973036,19.8105,33.04302634,3,100,1.516247004,0.44692487,0.03856848,0.0104527,0.128552177,0.807505493,0.331894505,0,0.97299999,1.656974087,34,59.27412231,19.8105,11.7425,18.86446287,3.637408698,3.450532377,0.137886504,10.7172478,9.406891628
567,2903040,341.1131792,8416,1.653427942,0.693451167,0,1.973973036,20.396,33.77956755,3,100,1.422326601,0.463684915,0.033523814,0.012259121,0.080862196,0.801535993,0.33918074,0,0.97299999,1.643778612,34,58.80074524,20.396,11.993,19.03483861,3.652234495,3.498537755,-0.274857982,17.72547908,4.050955032
568,2908160,342.5869331,8431,1.629430047,0.717061721,0,1.973973036,21.534,34.99856917,3,100,1.389769834,0.48763974,0.014456507,0.008768217,0.114693696,0.790043993,0.351256499,0,0.97299999,1.620808859,34,59.44784991,21.534,12.8015,19.11879009,3.963190866,2.62489326,0.202695694,7.298433518,8.081856219
569,2913280,345.2294296,8445,1.625014331,0.721862131,0,1.973973036,21.719,35.27582797,3,100,1.40122804,0.478769648,0.004706567,0.007255284,0.091148257,0.788128993,0.353941656,0,0.97299999,1.616066867,34,58.96680326,21.719,12.807,19.35454443,3.704377735,3.071080196,-0.429375624,12.15314488,2.112884832
570,2918400,329.5169049,8461,1.614963869,0.731783366,0,1.973973036,22.1635,35.78864021,3,100,1.393689036,0.464758316,0.01416358,0.00552469,0.089122397,0.783578492,0.359030053,0,0.97299999,1.603700812,34,58.88735985,22.1635,13.0515,19.52624865,3.458717346,3.514387655,0.209954984,8.38583163,2.955865398
571,2923520,339.6078177,8476,1.611319893,0.735429635,0,1.973973036,22.324,35.99819473,3,100,1.39771288,0.476985769,-0.003518777,0.005887978,0.090375768,0.781933992,0.361060837,0,0.97299999,1.596567245,34,58.59388998,22.324,13.0805,19.70248956,3.977101672,2.641050118,0.378410365,3.385879374,3.151218298
572,2928640,342.822621,8491,1.595998456,0.746846001,0,1.973973036,23.171,36.61847565,3,100,1.382331079,0.506156728,-0.015069266,0.004344307,0.090109905,0.773610993,0.367104162,0,0.97299999,1.575418956,34,59.46441673,23.171,13.7785,19.48321888,4.052473366,2.368180907,0.121572713,2.951860696,2.921426241
573,2933760,345.2192125,8506,1.614011636,0.729883136,0,1.973973036,22.392,35.84711057,3,100,1.416552436,0.463354819,-0.000646738,0.009842806,0.123275863,0.781621993,0.359201647,0,0.97299999,1.588346529,34,58.40478742,22.392,13.078,19.66083322,3.323317778,3.685447538,-0.084704763,9.938645101,2.686415845
574,2938880,328.0179532,8522,1.621423395,0.722784087,0,1.973973036,22.0575,35.49712937,3,100,1.336118966,0.522789118,-0.026040408,0.005916008,0.088247707,0.785032493,0.355692157,0,0.97299999,1.588041818,34,59.07287771,22.0575,13.03,19.54653565,3.670778465,3.064705992,0.10484759,6.03032155,4.955047906
575,2944000,332.0671258,8537,1.633676467,0.709958729,0,1.973973036,21.552,34.90162311,3,100,1.304820663,0.536219694,-0.013962388,0.005747247,0.118423538,0.790281993,0.349621123,0,0.97299999,1.593038774,34,59.61163697,21.552,12.8475,19.45770033,4.173053885,2.178002805,0.029515599,2.596111655,2.107744698
576,2949120,341.202947,8552,1.639039451,0.703903783,0,1.973973036,21.3235,34.52968068,3,100,1.317171329,0.539160161,-0.016562312,0.004669064,0.101898716,0.792638493,0.346067098,0,0.97299999,1.590927992,34,60.03704833,21.3235,12.802,19.31287868,3.801451421,2.85788542,0.011658476,3.233268064,2.890737594
577,2954240,330.105862,8567,1.65890149,0.683620025,0,1.973973036,20.4005,33.53206077,3,100,1.258661956,0.583689402,-0.02149241,0.003468196,0.079510972,0.801995493,0.336067188,0,0.97299999,1.599174993,35,59.87353251,20.4005,12.2145,19.27996814,3.626261628,3.141408396,-0.160530222,6.09928267,3.675955765
578,2959360,329.7409413,8583,1.667514652,0.673247444,0,1.973973036,20.0555,33.01451832,3,100,1.239372569,0.607892555,-0.014065199,0.001905079,0.051107506,0.805600493,0.330885983,0,0.97299999,1.594209923,35,60.31761861,20.0555,12.097,19.12107034,3.718693662,2.728730094,0.146290126,1.542474109,3.86059918
579,2964480,333.9651969,8598,1.672819929,0.667834238,0,1.973973036,19.7725,32.66503855,3,100,1.241623151,0.605590439,-0.003506552,0.000425402,0.037988866,0.808397493,0.327594194,0,0.97299999,1.589794075,35,60.83702112,19.7725,12.029,18.95733394,4.220085645,1.903487623,0.092340294,0.528537372,1.466108993
580,2969600,333.0020109,8614,1.678136891,0.662400684,0,1.973973036,19.4875,32.32272952,3,100,1.239336449,0.613401112,-0.004697326,0.000446354,0.027881341,0.811212493,0.324354003,0,0.97299999,1.585579487,35,61.57536883,19.4875,11.9995,18.82096376,3.511027205,2.880811322,0.096371534,1.693036154,1.748861985
581,2974720,322.8047353,8630,1.699121357,0.639780281,0,1.973973036,18.44,31.18966816,3,100,1.23880102,0.609060383,0.001806118,0.000388182,0.019582281,0.821689993,0.313064995,0,0.97299999,1.601770505,35,61.35845987,18.44,11.3145,18.85985539,3.493694973,2.905608582,-0.038791302,0.903978065,2.563236188
582,2979840,333.7631305,8645,1.702790399,0.636333789,0,1.973973036,18.216,30.96356478,3,100,1.251830214,0.608643025,0.00345451,0.00229059,0.046957177,0.823855993,0.310948636,0,0.97299999,1.603537283,35,61.5530303,18.216,11.2125,18.80489173,4.12149657,1.970982826,-0.0472722,0.620377324,0.869598987
583,2984960,334.2218615,8660,1.707190206,0.63182335,0,1.973973036,17.9705,30.71196232,3,100,1.250275511,0.617641953,-0.005851865,0.00094603,0.037310179,0.826265493,0.308505373,0,0.97299999,1.60854112,35,62.18524805,17.9705,11.175,18.73976057,3.948701334,2.316866839,-0.170860698,1.465021816,2.061801554
584,2990080,330.3859271,8676,1.71078777,0.627386576,0,1.973973036,17.815,30.5387422,3,100,1.237196654,0.611687422,0.001644205,0.002500921,0.053797178,0.827864993,0.306657217,0,0.97299999,1.616091655,35,61.94499018,17.815,11.0355,18.73632708,3.536130464,2.924868,-0.364107075,2.187522805,2.914784898
585,2995200,320.6397854,8692,1.707301626,0.632041134,0,1.973973036,17.9575,30.75982272,3,100,1.242617428,0.608129531,0.003105268,0.004986669,0.056545805,0.826382493,0.308895905,0,0.97299999,1.622005335,35,62.15230405,17.9575,11.161,18.71643152,3.705836713,2.692667842,-0.195895086,2.137291694,2.300042306
586,3000320,336.001634,8707,1.707048504,0.632031245,0,1.973973036,17.985,30.76702415,3,100,1.262845129,0.605720559,-0.00163723,0.00291648,0.050237999,0.826134993,0.308944379,0,0.97299999,1.62683992,35,62.10453155,17.985,11.1695,18.73748408,4.069505608,2.165920246,-0.158603192,1.537146148,1.518769481
587,3005440,333.3543745,8722,1.707629945,0.630754673,0,1.973973036,17.9815,30.69700568,3,100,1.23269034,0.63174551,-0.002930516,0.001557132,0.045893545,0.826216492,0.308255046,0,0.97299999,1.636915292,35,61.7690404,17.9815,11.107,18.73709296,3.603579056,2.839598203,-0.314340021,2.180910236,2.533874836
588,3010560,316.8879902,8739,1.707564238,0.630701547,0,1.973973036,17.989,30.68807389,3,100,1.243593121,0.622018117,0.004864626,0.001225373,0.039797773,0.826148992,0.308180385,0,0.97299999,1.645372674,35,61.5626216,17.989,11.0745,18.73520859,3.394127381,3.266920578,-0.542032552,3.338763475,2.509946315
589,3015680,326.2306491,8754,1.707955834,0.629518418,0,1.973973036,18.007,30.65258474,3,100,1.230228305,0.630181459,-5.24E-06,0.002542088,0.068111989,0.826036992,0.307761832,0,0.97299999,1.652442201,35,61.25951019,18.007,11.031,18.75056314,3.976805091,2.371180964,-0.212759404,1.337570173,1.740811669
590,3020800,327.5135196,8770,1.70798333,0.629410279,0,1.973973036,18.005,30.63102961,3,100,1.221781981,0.631687209,-0.003072464,0.000761852,0.042393443,0.826054992,0.307588645,0,0.97299999,1.656531196,35,61.00527631,18.005,10.984,18.75153453,4.044224656,2.284758747,-0.334833544,1.929830933,1.361825946
591,3025920,329.0189489,8785,1.708091896,0.629236417,0,1.973973036,17.9935,30.58526537,3,100,1.205719304,0.634894061,-0.001446745,0.000797749,0.032338977,0.826158492,0.307223559,0,0.97299999,1.661655499,35,60.94700864,17.9935,10.9665,18.73266618,3.353287566,3.450109684,-0.395382096,2.408173341,1.740361088
592,3031040,312.6444205,8802,1.709675389,0.626824584,0,1.973973036,17.9395,30.45998752,3,100,1.198239201,0.6375291,-0.001926793,0.000606095,0.026894523,0.826744492,0.305978898,0,0.97299999,1.665631159,35,60.78486022,17.9395,10.9045,18.67883986,3.436359096,3.314262581,-0.395023227,2.610544211,1.659765748
593,3036160,327.6917604,8817,1.709925196,0.626835869,0,1.973973036,17.912,30.45134243,3,100,1.207815117,0.63275151,0.005195001,0.003325691,0.019476784,0.826991993,0.305918737,0,0.97299999,1.670951659,35,60.5934569,17.912,10.8535,18.66428364,4.130556083,2.226452506,-0.149320935,0.772524261,0.732099603
594,3041280,332.1757105,8833,1.712136309,0.624602127,0,1.973973036,17.7885,30.3445344,3,100,1.219407016,0.635447511,0.00123614,0.000296912,0.016271583,0.828203493,0.304845702,0,0.97299999,1.675624817,35,60.62343649,17.7885,10.784,18.68677204,3.599662757,3.199979866,-0.149761425,1.663755462,2.529677294
595,3046400,324.7585065,8849,1.712028306,0.624667425,0,1.973973036,17.8,30.3643541,3,100,1.223355907,0.621792218,0.004183323,0.00493828,0.06298217,0.828099993,0.305001544,0,0.97299999,1.676729287,35,60.69382022,17.8,10.8035,18.66719068,3.490232611,3.41541425,-0.181288028,2.517951766,2.542109308
596,3051520,330.6236228,8864,1.718270164,0.6177052,0,1.973973036,17.4735,30.01891567,3,100,1.236021131,0.619041523,0.007027527,0.001569397,0.052194407,0.831338493,0.301556686,0,0.97299999,1.683964714,35,60.10816379,17.4735,10.503,18.72736305,3.746059382,2.93014636,-0.104426064,1.240588635,1.250539459
597,3056640,328.9722058,8880,1.709578948,0.628189497,0,1.973973036,17.8885,30.52723485,3,100,1.226756978,0.627280658,-0.001388012,0.000671971,0.038482383,0.827153493,0.306665674,0,0.97299999,1.677805617,35,60.59479554,17.8885,10.8395,18.64648548,4.098884249,2.413949704,-0.023704329,0.819518837,0.758297082
598,3061760,336.5744587,8895,1.707622428,0.630538275,0,1.973973036,17.9835,30.65454661,3,100,1.232389456,0.608261721,0.011391112,0.007619765,0.066295837,0.826198492,0.307911909,0,0.97299999,1.676142328,35,60.38868963,17.9835,10.86,18.71965425,3.377897573,3.675722659,-0.370446797,2.622618979,2.018128862
599,3066880,319.3032591,8911,1.705789567,0.632855805,0,1.973973036,18.065,30.77284152,3,100,1.216574639,0.602024415,0.006179839,0.005055877,0.067539077,0.825364992,0.3090888,0,0.97299999,1.677129505,35,60.02491005,18.065,10.8435,18.75553488,3.401177943,3.437681341,-0.040155335,3.083898425,1.853790949
600,3072000,329.3008076,8927,1.689582112,0.650352347,0,1.973973036,18.8875,31.62109808,3,100,1.194998729,0.624865934,-0.007139052,0.001827852,0.052216596,0.817162492,0.317604468,0,0.97299999,1.661504114,35,61.1039047,18.8875,11.541,18.52152855,4.132169271,2.516642308,-0.221745397,1.961491458,1.753365348
601,3077120,333.9052522,8942,1.706939915,0.630523156,0,1.973973036,18.059,30.68767699,3,100,1.206147206,0.6325039,5.15E-05,0.00036053,0.029574414,0.825518992,0.308152753,0,0.97299999,1.678366556,35,59.85658121,18.059,10.8095,18.69978175,3.609837461,3.210133958,-0.383550133,3.590361542,2.003051536
602,3082240,317.6710357,8958,1.705633542,0.631576968,0,1.973973036,18.1435,30.74338803,3,100,1.17952798,0.637470207,-0.001306963,0.000748448,0.0403564,0.824708492,0.308698284,0,0.97299999,1.67858722,35,59.72937967,18.1435,10.837,18.64632671,3.44874804,3.594606459,-0.336848161,3.114180726,3.12792497
603,3087360,318.7676247,8974,1.708137586,0.628069888,0,1.973973036,18.0485,30.57577714,3,100,1.196741736,0.639248556,-0.001021199,0.000518011,0.027360715,0.825713492,0.307001564,0,0.97299999,1.68126668,35,59.78059118,18.0485,10.7895,18.6219565,3.632457268,3.207985532,-0.183040902,1.160170595,2.60568543
604,3092480,333.6768869,8989,1.708271997,0.628036919,0,1.973973036,18.033,30.5559145,3,100,1.197132719,0.638791925,0.001766157,0.000650937,0.043540015,0.825852993,0.306846726,0,0.97299999,1.683416311,35,59.89851938,18.033,10.8015,18.60274026,4.096683037,2.47501632,-0.102955137,0.873736895,1.437250929
605,3097600,331.4224143,9005,1.709151517,0.626737649,0,1.973973036,17.9965,30.46741682,3,100,1.186909205,0.63987802,-0.002593019,0.000102357,0.011871848,0.826231493,0.306019025,0,0.97299999,1.686168104,35,59.99222071,17.9965,10.7965,18.45681152,3.461373484,3.548889077,-0.28282271,2.816210511,1.484815837
606,3102720,320.5149819,9021,1.712213416,0.623263309,0,1.973973036,17.8395,30.28798012,3,100,1.198150164,0.639308608,-0.00121998,6.79E-05,0.0241398,0.827794493,0.304244364,0,0.97299999,1.690886431,35,60.36043611,17.8395,10.768,18.42856342,3.26124233,3.913449192,-0.183400132,0.98506999,1.209743251
607,3107840,329.9102164,9036,1.730285498,0.601904885,0,1.973973036,16.932,29.25329684,3,100,1.187084031,0.640837497,-0.000185362,0.000172191,0.010942765,0.836861993,0.293852478,0,0.97299999,1.711264903,35,59.19265296,16.932,10.0225,18.65005197,4.010447073,2.701154125,-0.101229049,0.434595725,1.289002898
608,3112960,333.3724092,9052,1.715284476,0.620893202,0,1.973973036,17.6205,30.10676801,3,100,1.202868348,0.637867245,0.001096717,0.000247091,0.027690311,0.829865493,0.30260223,0,0.97299999,1.69956406,35,60.4069124,17.6205,10.644,18.47515644,3.845830119,3.005550158,-0.058478136,0.176771958,1.223743636
609,3118080,326.6194487,9067,1.715122159,0.620918797,0,1.973973036,17.6385,30.12179971,3,100,1.187568182,0.643740818,0.000307792,0.000103333,0.009766455,0.829703493,0.302717194,0,0.97299999,1.700813548,35,60.45865578,17.6385,10.664,18.4499608,3.413782859,3.696032667,-0.224183038,2.4902858,1.540854949
610,3123200,319.4915043,9083,1.731652529,0.600594801,0,1.973973036,16.841,29.15432591,3,100,1.202289987,0.643122396,0.000237533,1.36E-05,0.004465093,0.837730993,0.292950309,0,0.97299999,1.718481723,35,59.06418859,16.841,9.947,18.59294245,3.473134732,3.674403858,-0.051830436,0.112123864,1.127418276
611,3128320,324.7254179,9099,1.715266051,0.620865242,0,1.973973036,17.6225,30.10177725,3,100,1.188946038,0.643951568,0.000780241,3.71E-05,0.009120632,0.829847493,0.302561323,0,0.97299999,1.702491114,35,60.50787346,17.6225,10.663,18.37997131,4.11350807,2.568239617,-0.031556387,0.086710988,1.358023183
612,3133440,330.1011024,9115,1.717371125,0.618555687,0,1.973973036,17.511,29.98922938,3,100,1.206412208,0.642262895,-0.000442936,9.14E-06,0.004164876,0.830950993,0.301434143,0,0.97299999,1.705247819,35,60.43058649,17.511,10.582,18.41483533,3.506355464,3.634576333,-0.039608843,0.214312628,2.419899464
613,3138560,315.2618827,9131,1.71640199,0.619725561,0,1.973973036,17.5575,30.04426224,3,100,1.207260871,0.640899411,0.000598276,0.00046426,0.023939482,0.830482493,0.30199109,0,0.97299999,1.703835472,35,60.45564574,17.5575,10.6145,18.40929905,3.351125669,3.87315917,0.005268643,0.050559984,1.152578074
614,3143680,326.2137455,9147,1.731833741,0.600577878,0,1.973973036,16.821,29.14172196,3,100,1.198515284,0.641162243,0.002665586,0.000299417,0.020559332,0.837910993,0.292855289,0,0.97299999,1.719909083,35,59.25925926,16.821,9.968,18.56982024,3.902723062,2.955074477,-0.169040994,2.09840017,3.782977529
