update,frames,FPS,duration,,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,,return_mean,return_std,return_min,return_max,teach_reward_mean,teach_reward_mean_std,teach_intrinr_mean,teach_intrinr_std,difficulty,goal_count,reached_per_mean,goal_entropy,goal_value,goal_policy_loss,goal_value_loss,goal_grad_norm,teacher_return_mean,teacher_return_std,teacher_return_min,teacher_return_max
220,1126400,184.3520899,6382,,1.309130025,0.90513334,0,2.97300005,38.14,44.47802154,3,100,1.105369484,0.240888665,-0.005484912,0.012265159,0.106528108,,0.62358999,0.446508432,0,0.97299999,1.197527522,1.044684571,-0.291500012,0.066541341,14,1.024,1.35,5.84714222,1.079073906,0.217328846,1.212713242,0.65110378,1.201440021,1.044945573,-0.600000024,2.474999905
221,1131520,179.4445439,6411,,1.319170025,0.902912378,0,2.97300005,37.647,44.35962569,3,100,1.038606209,0.243103456,-0.009079551,0.007708063,0.070403166,,0.62847699,0.445299413,0,0.97299999,1.207405772,1.041244956,-0.291750012,0.065627262,14,1.0245,1.375,5.862137318,0.923381448,-0.005226771,1.275759101,7.662656143,1.211527022,1.041110365,-0.600000024,1.97300005
222,1136640,194.6671799,6437,,1.327616026,0.899423698,0,2.97300005,37.2695,44.29818134,3,100,1.03435781,0.257066119,-0.015927116,0.013326513,0.137923655,,0.63222449,0.444595412,0,0.97299999,1.216203272,1.038073865,-0.291250012,0.067442105,14,1.026,1.45,5.84883213,1.166448951,-0.168285549,1.07780838,1.127381465,1.220374522,1.037967984,-0.600000024,1.97300005
223,1141760,200.3951111,6463,,1.343164026,0.895697749,0,2.97300005,36.452,44.07962904,3,100,0.997540095,0.271381005,-0.025200589,0.017772933,0.123085042,,0.64033199,0.442370485,0,0.97299999,1.232437523,1.033446214,-0.292000012,0.064699304,14,1.025,1.4,5.834432602,1.334644914,-0.520849645,1.046821356,3.827365247,1.237032022,1.033759742,-0.600000024,2.25
224,1146880,207.9120221,6487,,1.353690527,0.892039157,0,2.97300005,35.918,43.98232913,3,100,1.004930705,0.253028925,0.0121393,0.005386276,0.081394341,,0.64558799,0.441322463,0,0.97299999,1.243521023,1.029986197,-0.292000012,0.064699304,14,1.026,1.45,5.841610432,1.224218726,-0.131518528,1.010424137,0.625632698,1.247838023,1.030771732,-0.600000024,2.25
225,1152000,200.0556982,6513,,1.364686527,0.887432866,0,2.963999987,35.373,43.85088221,3,100,0.978773025,0.277280825,-0.008899661,0.01422148,0.105815271,,0.65099299,0.439926331,0,0.97299999,1.256426024,1.024523026,-0.291000012,0.068330081,14,1.0275,1.525,5.835288048,1.375877857,-0.101466641,1.008844137,0.581095485,1.261293023,1.024632952,-0.600000024,2.25
226,1157120,186.1378187,6541,,1.371105527,0.884803129,0,2.963999987,35.025,43.74226074,3,100,0.942937541,0.278537536,-0.002373069,0.01391817,0.125483743,,0.65437499,0.438924105,0,0.97299999,1.264058024,1.021216943,-0.290000012,0.0717635,14,1.029,1.6,5.845070362,1.216627955,0.005861899,1.052096963,0.663467975,1.269475024,1.020658557,-0.600000024,2.25
227,1162240,198.1389658,6566,,1.381537527,0.881218325,0,2.963999987,34.616,43.5981484,3,100,0.996963781,0.290183168,0.011971586,0.015097368,0.101154318,,0.65845599,0.437460897,0,0.97299999,1.272507274,1.017707542,-0.290250012,0.070922052,14,1.0305,1.725,5.852841377,1.186509252,0.076637305,1.091872931,0.353166476,1.277806024,1.017942396,-0.600000024,2.25
228,1167360,199.3777591,6592,,1.382685027,0.88250865,0,2.963999987,34.5405,43.59678153,3,100,1.032200828,0.279085128,-0.003885726,0.014999763,0.15840929,,0.65908549,0.437566067,0,0.97299999,1.271568691,1.018358345,-0.290583345,0.068780599,14,1.032,1.716666667,5.845628738,1.322381258,0.054903075,1.060306311,0.764443273,1.278335524,1.01806776,-0.600000024,2.25
229,1172480,192.1598771,6619,,1.390123028,0.878812324,0,2.963999987,34.2025,43.53160339,3,100,1.08723222,0.284108303,-0.000282724,0.007047162,0.092306001,,0.66242749,0.436828952,0,0.97299999,1.280310691,1.013918712,-0.289083345,0.075500138,14,1.034,1.866666667,5.840073586,1.132782221,0.033216868,1.081904054,3.034531723,1.287477524,1.013178794,-0.600000024,2.25
230,1177600,188.060103,6646,,1.401582028,0.875059773,0,2.963999987,33.5795,43.32433127,3,100,1.078107315,0.270136559,-0.005716298,0.012086254,0.097222142,,0.66858449,0.434758302,0,0.97299999,1.294117692,1.008164328,-0.288083345,0.081715589,14,1.033,1.916666667,5.818858147,1.313848138,-0.043683067,1.012286782,1.289493739,1.301584525,1.006800208,-0.600000024,2.25
231,1182720,194.3452397,6672,,1.421267029,0.865677105,0,2.963999987,32.6035,42.9307732,3,100,1.072969466,0.272431535,0.008049193,0.011347362,0.114209971,,0.67836849,0.430723081,0,0.97299999,1.316901692,0.997627198,-0.288083345,0.081715589,14,1.033,1.916666667,5.822719097,1.184286118,0.018568631,1.074120522,0.95787799,1.324368526,0.996077871,-0.600000024,2.25
232,1187840,201.5522909,6698,,1.435835529,0.858737405,0,2.963999987,31.942,42.63185002,3,100,1.076853096,0.286013931,-0.015456251,0.011607967,0.112943935,,0.68512199,0.427517118,0,0.97299999,1.332686693,0.988748245,-0.288333345,0.080983537,14,1.033,1.866666667,5.809995174,1.257735848,-0.271603703,0.928153813,1.968627799,1.341022026,0.986805295,-0.600000024,2.25
233,1192960,199.7421171,6723,,1.441270029,0.853005304,0,2.963999987,31.6945,42.50461351,3,100,1.016612157,0.303583549,0.000413444,0.009077083,0.114217055,,0.68764949,0.42618426,0,0.97299999,1.341491693,0.983466462,-0.287083345,0.08457307,14,1.0345,1.941666667,5.775535583,1.671975374,-0.193279371,0.932680547,5.395350657,1.349499526,0.980994705,-0.600000024,2.25
234,1198080,201.7502707,6749,,1.432577529,0.856638673,0,2.963999987,32.2175,42.63196211,3,100,1.088424683,0.286308404,0.012471654,0.012217001,0.110839322,,0.68259249,0.427433088,0,0.97299999,1.331462693,0.987146263,-0.287083345,0.08457307,14,1.034,1.916666667,5.788034916,1.38200438,-0.382979751,0.8038342,2.951305595,1.340042526,0.984718192,-0.600000024,2.25
235,1203200,192.0267806,6776,,1.430712529,0.858635405,0,2.963999987,32.256,42.62386027,3,100,1.079537308,0.282315146,-0.004466114,0.012737124,0.145214382,,0.68224599,0.427345379,0,0.97299999,1.330474443,0.987495829,-0.287583345,0.083158107,14,1.032,1.816666667,5.800481319,1.034737349,0.054920312,1.151921749,5.183054301,1.339296026,0.984844686,-0.600000024,2.25
236,1208320,179.227543,6804,,1.419335029,0.8635576,0,2.963999987,32.8515,42.89633373,3,100,1.095714611,0.310889925,0.012226786,0.008657824,0.155061653,,0.67643649,0.429861946,0,0.97299999,1.319027443,0.992393698,-0.287833345,0.083942937,14,1.03,1.766666667,5.782883644,1.311290026,0.303091854,1.106421471,1.767471107,1.327236526,0.989591359,-0.600000024,2.088000059
237,1213440,196.8763365,6830,,1.413339529,0.866761621,0,2.963999987,33.12,42.98949407,3,100,1.13604179,0.26002139,0.024115471,0.010709079,0.103087685,,0.67376999,0.43082072,0,0.97299999,1.312869942,0.995363511,-0.288083345,0.083231229,14,1.029,1.716666667,5.784233093,1.481994271,-0.040174887,1.005789638,4.51200551,1.321120025,0.992445165,-0.600000024,2.088000059
238,1218560,184.0745468,6858,,1.420745029,0.862785814,0,2.946000099,32.7035,42.83264628,3,100,1.149445939,0.301742133,0.015524458,0.012491324,0.082274246,,0.67796849,0.429141261,0,0.97299999,1.322986693,0.991187025,-0.288583345,0.081786944,14,1.0275,1.641666667,5.812371731,1.1579175,-0.118219264,1.153751016,2.877177072,1.330618526,0.988412753,-0.600000024,2.088000059
239,1223680,205.0467187,6883,,1.423428029,0.861561693,0,2.946000099,32.404,42.76270319,3,100,1.187176698,0.299122495,0.007716663,0.008738238,0.120981222,,0.68086399,0.428455734,0,0.97299999,1.328541443,0.990086738,-0.289083345,0.080313578,15,1.025,1.466666667,5.818948269,1.140386581,0.050623026,1.123628259,0.688848113,1.335864026,0.986978434,-0.600000024,2.088000059
240,1228800,196.2760002,6909,,1.42777853,0.860897956,0,2.946000099,32.0205,42.68140204,3,100,1.194746262,0.29084484,0.007870427,0.010087596,0.098029656,,0.68461549,0.427575474,0,0.97299999,1.33623436,0.987405424,-0.289416679,0.078963379,15,1.0225,1.358333333,5.803236008,1.537030101,-0.03550807,0.955073178,2.045099907,1.343265526,0.984064845,-0.600000024,2.088000059
241,1233920,192.6327705,6936,,1.43390853,0.856564556,0,2.946000099,31.6345,42.47702802,3,100,1.225097305,0.302327803,0.001177612,0.006646119,0.104489297,,0.68853949,0.425470976,0,0.97299999,1.345759777,0.983701569,-0.290750012,0.072728519,15,1.0195,1.175,5.812651634,1.496962786,-0.048403956,1.165495038,4.491980401,1.351439526,0.980864325,-0.600000024,2.088000059
242,1239040,182.6427221,6964,,1.43725553,0.853826151,0,2.97300005,31.494,42.37272665,3,100,1.182912636,0.304852103,-0.011537756,0.009760872,0.093889897,,0.69005399,0.424330522,0,0.97299999,1.349206027,0.98134218,-0.292000012,0.064699304,15,1.0195,1.025,5.837826252,1.076648355,-0.02249719,1.182613015,3.584879416,1.355204027,0.978543042,-0.600000024,2.088000059
243,1244160,201.6151083,6989,,1.43448003,0.85600455,0,2.97300005,31.666,42.41361154,3,100,1.240084326,0.297033264,0.006984061,0.009426584,0.107289278,,0.68835599,0.424790139,0,0.97299999,1.344239776,0.983959364,-0.292750012,0.061825864,15,1.019,1,5.840527058,1.062929273,-0.034442723,1.088695884,2.989065604,1.350206026,0.98175351,-0.600000024,2.088000059
244,1249280,186.3718185,7017,,1.43591603,0.85717446,0,2.97300005,31.532,42.38420668,3,100,1.207142401,0.278957555,0.004664707,0.007594115,0.094335597,,0.68956199,0.424628038,0,0.97299999,1.344877526,0.984276701,-0.292750012,0.061825864,15,1.0195,1.025,5.82559824,1.397215247,0.037421215,0.840400815,1.31341962,1.351262026,0.982026671,-0.600000024,2.088000059
245,1254400,196.3680861,7043,,1.43635203,0.857670685,0,2.97300005,31.464,42.3938404,3,100,1.280564356,0.285164851,0.004759287,0.014659597,0.125991524,,0.69017399,0.42474433,0,0.97299999,1.346108026,0.985286033,-0.293250012,0.0598284,15,1.018,1.05,5.800132751,1.858135223,-0.208034128,0.746212363,3.711136617,1.351324026,0.983622486,-0.600000024,2.088000059
246,1259520,195.7771552,7069,,1.456830031,0.850051922,0,2.97300005,30.309,41.99239835,3,100,1.372356695,0.266710423,0.018786854,0.008586744,0.072268075,,0.70141899,0.420845742,0,0.97299999,1.367189194,0.977312527,-0.294333345,0.054985857,15,1.0175,1.008333333,5.809220314,1.704660296,-0.167250291,1.523959398,6.23592752,1.371769028,0.976026032,-0.600000024,1.97300005
247,1264640,196.7721181,7095,,1.43643703,0.861714403,0,2.97300005,31.2555,42.51805757,3,100,1.351316744,0.23231023,0.016643525,0.008453451,0.096210246,,0.69180049,0.426242976,0,0.97299999,1.343522943,0.990558025,-0.294083345,0.056085191,15,1.018,1.033333333,5.836583138,1.172663212,-0.116376296,1.079026103,1.988622379,1.348200527,0.989289832,-0.600000024,1.97300005
248,1269760,196.63144,7121,,1.44582753,0.858737843,0,2.97300005,30.8035,42.29502202,3,100,1.360892123,0.268580385,-0.005833047,0.009168938,0.104502033,,0.69616849,0.424242972,0,0.97299999,1.350974944,0.98749478,-0.294333345,0.052663502,15,1.02,1.133333333,5.846130371,1.015517354,-0.107047021,1.101647854,2.526531665,1.355868527,0.986584027,-0.600000024,1.97300005
249,1274880,191.9205548,7148,,1.45473803,0.852910628,0,2.97300005,30.36,42.07637579,3,100,1.350120795,0.245955817,0.003543388,0.004972643,0.062929212,,0.70065999,0.421959465,0,0.97299999,1.362525694,0.981436973,-0.294333345,0.052663502,15,1.0195,1.108333333,5.839724064,1.293208003,0.241465658,1.070072412,1.198344665,1.367010027,0.980521156,-0.600000024,1.97300005
250,1280000,184.3024339,7175,,1.45172853,0.856231808,0,2.97300005,30.543,42.14973489,3,100,1.344366163,0.262135462,-0.017051106,0.014601415,0.121489252,,0.69876299,0.422834175,0,0.97299999,1.356810444,0.984468874,-0.294333345,0.052663502,15,1.0205,1.208333333,5.823913097,1.722394228,0.435400903,1.187978148,3.621158526,1.361563027,0.983812797,-0.600000024,1.97300005
251,1285120,203.4887001,7201,,1.461328031,0.852760745,0,2.97300005,30.111,41.95917872,3,100,1.366241419,0.259620596,0.006627321,0.007267767,0.118273756,,0.70310099,0.420841804,0,0.97299999,1.366998445,0.979081288,-0.294333345,0.052663502,15,1.0205,1.308333333,5.830456734,1.611402988,0.525584519,1.582077265,2.168522636,1.371751028,0.97837211,-0.600000024,1.97300005
252,1290240,194.0700514,7227,,1.45770903,0.854916033,0,2.97300005,30.1845,41.99950547,3,100,1.442140085,0.251323905,-0.000185482,0.006451766,0.091712083,,0.70223949,0.421436522,0,0.97299999,1.363346194,0.982820076,-0.295083345,0.049054887,15,1.019,1.233333333,5.848578453,1.209216118,-0.241293624,1.066021681,4.486065975,1.367239528,0.982793091,-0.600000024,1.97300005
253,1295360,190.0328299,7254,,1.45867203,0.85528053,0,2.97300005,30.081,41.9876939,3,100,1.444184035,0.245819652,0.002305027,0.006386433,0.091233425,,0.70322099,0.421321366,0,0.97299999,1.364477695,0.983157759,-0.295583345,0.04648708,15,1.018,1.183333333,5.849711418,1.148961782,-0.411382049,0.962609887,2.657831283,1.368171028,0.9833436,-0.600000024,1.97300005
254,1300480,195.932168,7280,,1.45678453,0.856665601,0,2.97300005,30.164,42.09222142,3,100,1.42283693,0.262913682,-0.012776702,0.010304312,0.100455265,,0.70227399,0.422428226,0,0.97299999,1.361608611,0.985030059,-0.294916679,0.049601117,15,1.02,1.266666667,5.835952282,1.419945955,-0.121059574,0.859156251,0.709947724,1.365524028,0.984953367,-0.600000024,1.97300005
255,1305600,196.459899,7306,,1.45843453,0.854096238,0,2.97300005,30.1125,42.02905952,3,100,1.348619705,0.298960564,-0.021113248,0.015108584,0.116503641,,0.70288749,0.421715214,0,0.97299999,1.365240361,0.982231981,-0.294416679,0.052009014,15,1.02,1.266666667,5.821828842,1.642730117,0.389584303,1.346783042,5.2302909,1.369087528,0.981693653,-0.600000024,1.97300005
256,1310720,200.5951756,7332,,1.45488853,0.854521463,0,2.97300005,30.224,42.09922593,3,100,1.376842099,0.270613994,0.008401939,0.005307208,0.076536098,,0.70168399,0.422528335,0,0.97299999,1.362005111,0.984869816,-0.294416679,0.052009014,15,1.02,1.216666667,5.828052521,1.484553814,0.194177046,0.959611475,1.333817653,1.365284028,0.984669275,-0.600000024,1.97300005
257,1315840,192.1564743,7358,,1.453858031,0.857292569,0,2.97300005,30.329,42.14850838,3,100,1.36604827,0.259965152,0.004471726,0.011141068,0.115230172,,0.70068899,0.422944281,0,0.97299999,1.358449611,0.985322425,-0.294166679,0.053170324,15,1.0215,1.241666667,5.826505184,1.397775173,0.115323387,1.165838957,0.552661811,1.363689028,0.984908627,-0.600000024,2.295000076
258,1320960,198.8336591,7384,,1.460561531,0.853011771,0,2.97300005,30.022,41.97418869,3,100,1.416832405,0.256641233,0.001091061,0.00533194,0.0963077,,0.70385199,0.421089955,0,0.97299999,1.367189444,0.980495331,-0.294333345,0.052663502,15,1.0205,1.258333333,5.822657108,1.286832571,-0.161440223,0.973987877,2.325439511,1.371852028,0.980433797,-0.600000024,2.295000076
259,1326080,187.7371197,7411,,1.468733031,0.847339901,0,2.97300005,29.6075,41.74647822,3,100,1.410370141,0.262623774,0.000816891,0.007788981,0.082048755,,0.70803249,0.418776965,0,0.97299999,1.377231195,0.974831307,-0.294333345,0.052663502,15,1.0205,1.208333333,5.824709415,1.275104046,-0.118620582,1.044456005,0.358161556,1.381882528,0.97470938,-0.600000024,2.295000076
260,1331200,193.3255907,7438,,1.472674531,0.844656461,0,2.97300005,29.365,41.63629156,3,100,1.431688422,0.244697905,-0.007360081,0.007502626,0.093837305,,0.71051499,0.417546445,0,0.97299999,1.383929695,0.971388393,-0.294583345,0.051489953,15,1.0185,1.108333333,5.823698044,1.37538445,-0.157617718,0.680704534,2.565438248,1.388365029,0.970838235,-0.600000024,2.295000076
261,1336320,190.9596606,7465,,1.469099031,0.846152617,0,2.97300005,29.557,41.69392943,3,100,1.429335803,0.277672651,-0.014869503,0.012653491,0.110309409,,0.70858699,0.418222977,0,0.97299999,1.380719945,0.972699408,-0.293833345,0.054932029,15,1.0195,1.208333333,5.818313599,1.506391406,0.16281487,0.961272418,1.286141166,1.385037028,0.971885824,-0.600000024,2.295000076
262,1341440,197.5126596,7491,,1.460671531,0.849626673,0,2.97300005,29.8915,41.80394393,3,100,1.433001083,0.284161606,-0.002313453,0.006993648,0.102263852,,0.70532649,0.419320063,0,0.97299999,1.373150195,0.976223347,-0.294333345,0.052663502,15,1.018,0.983333333,5.827142715,1.371934414,0.206774518,1.062602401,1.018740117,1.377976528,0.975042052,-0.600000024,2.295000076
263,1346560,197.26277,7517,,1.45087103,0.853809403,0,2.97300005,30.468,42.01835285,3,100,1.465386206,0.273167753,0.016192593,0.01580836,0.127740768,,0.69973799,0.421353589,0,0.97299999,1.362111694,0.980953894,-0.294583345,0.051489953,15,1.0175,0.958333333,5.827467442,1.382620454,0.220766246,1.111514091,0.874072351,1.366838027,0.979941554,-0.600000024,2.295000076
264,1351680,189.2298842,7544,,1.44430003,0.856203447,0,2.97300005,30.8725,42.16211859,3,100,1.465028745,0.264712376,0.005062661,0.01488769,0.207220809,,0.69579749,0.422749369,0,0.97299999,1.354771194,0.983479483,-0.294083345,0.053810302,15,1.018,0.983333333,5.827504158,1.259691,0.12980029,1.114618182,1.232869707,1.359847527,0.982012942,-0.600000024,2.295000076
265,1356800,204.2454685,7569,,1.427747029,0.863689218,0,2.97300005,31.8415,42.53791694,3,100,1.440825319,0.292636193,0.012828883,0.009738382,0.090301928,,0.68617649,0.426593016,0,0.97299999,1.333700193,0.993172832,-0.293833345,0.054932029,15,1.02,1.133333333,5.817465305,1.310071826,-0.160191,0.849556804,1.550616056,1.338426526,0.992535011,-0.600000024,2.295000076
266,1361920,204.3410309,7594,,1.424170529,0.865799175,0,2.97300005,32.049,42.54855578,3,100,1.410714096,0.269857758,0.0164651,0.004028211,0.094395798,,0.68420899,0.426708328,0,0.97299999,1.329209025,0.994724161,-0.294500012,0.052151222,15,1.0185,1.075,5.810310841,1.469794393,-0.100630812,0.966226459,3.338506734,1.334109025,0.994312919,-0.600000024,2.295000076
267,1367040,202.9252498,7619,,1.414279028,0.870537619,0,2.97300005,32.534,42.689997,3,100,1.420801044,0.267411055,-0.009972609,0.008584887,0.103944319,,0.67939399,0.4282341,0,0.97299999,1.318851025,0.999735342,-0.294750012,0.050965062,16,1.0175,1.075,5.81369257,1.536084533,-0.152588353,0.691337168,0.462382021,1.323244025,0.999521095,-0.600000024,2.295000076
268,1372160,202.2786544,7645,,1.399581027,0.876891405,0,2.97300005,33.314,42.97219338,3,100,1.356822801,0.2953583,-0.00870806,0.012712649,0.108444594,,0.67167399,0.431071948,0,0.97299999,1.301531023,1.007523749,-0.295250012,0.048501933,16,1.017,1.05,5.820771217,1.614887118,0.224562123,1.253771186,4.461317594,1.305574023,1.007847691,-0.600000024,2.295000076
269,1377280,192.4852891,7671,,1.398550526,0.878361008,0,2.97300005,33.4355,42.95117972,3,100,1.340695846,0.294229858,0.001092055,0.012001332,0.136364937,,0.67053049,0.43090196,0,0.97299999,1.299430523,1.007269474,-0.295000012,0.049749372,16,1.0175,1.125,5.8439188,1.272732735,0.344491243,1.180700064,0.55841559,1.304130523,1.007207695,-0.600000024,2.295000076
270,1382400,203.0199836,7696,,1.393844525,0.877894125,0,2.97300005,33.7465,43.00386306,3,100,1.329337329,0.282507139,0.000614613,0.006289156,0.082475039,,0.66758149,0.431356898,0,0.97299999,1.294990188,1.008717382,-0.295583345,0.04648708,16,1.017,1.083333333,5.85755682,1.010741234,0.247157499,1.319277048,5.807914593,1.298381522,1.008872025,-0.600000024,1.97300005
271,1387520,205.5623153,7721,,1.387624024,0.880160112,0,2.954999924,34.0665,43.0706986,3,100,1.355342931,0.271799706,0.007380336,0.009280028,0.099544728,,0.66440149,0.432132124,0,0.97299999,1.287921437,1.011524399,-0.295083345,0.0515401,16,1.017,1.083333333,5.853140831,1.140887737,0.195891455,1.218797565,1.432067424,1.291301521,1.011689138,-0.600000024,1.97300005
272,1392640,198.7790889,7747,,1.386234523,0.87989672,0,2.963999987,34.275,43.03784817,3,100,1.338056523,0.306856214,-0.01126591,0.010665478,0.092758693,,0.66252499,0.431740907,0,0.97299999,1.285776187,1.010337322,-0.294833345,0.052714904,16,1.018,1.133333333,5.840592861,1.414975643,0.073681653,1.074435472,1.180807723,1.28962502,1.010350629,-0.600000024,1.97300005
